Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2018-04-03 09:00:00 PM,,25692.738,26204.923,24966.0,24966.0,25572.462,1551.075,1127.0,24210.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1657.0,592.087,0.0,0.0,14.375,606.462,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7909.848,361.833,8271,682,366.002,85.4,43.7,36.24
2018-04-03 10:00:00 PM,,23892.27,24263.183,23022.0,23022.0,23564.987,1474.077,1118.0,22914.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2296.0,528.619,0.0,0.0,14.368,542.987,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7542.672,292.5,7835,172,373.0,86.2,44.8,38.93
2018-04-03 11:00:00 PM,,22603.407,22930.269,22009.0,22009.0,22490.623,1397.087,1116.0,21894.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2287.0,467.263,0.0,0.0,14.36,481.623,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7405.654,285.0,7690,654,381.004,87.4,46.8,41.88
2018-04-04 12:00:00 AM,,21342.106,21649.789,21211.0,21211.0,21564.373,1329.302,1119.0,21087.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2281.0,339.01,0.0,0.0,14.363,353.373,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7403.891,202.5,7606,391,382.0,88.6,48.0,45.4
2018-04-04 01:00:00 AM,,21034.414,21331.536,20725.0,20725.0,21107.459,1275.876,1139.0,20575.0,929.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2274.0,367.728,0.0,0.0,14.731,382.459,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7403.194,218.978,7622,172,389.0,89.7,50.0,48.51
2018-04-04 02:00:00 AM,,20848.723,21141.217,20765.0,20765.0,21139.457,1259.129,1150.0,20566.0,929.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2236.0,359.594,0.0,0.0,14.863,374.457,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7403.194,284.89,7688,084,392.0,90.3,51.2,51.75
2018-04-04 03:00:00 AM,,21025.426,21317.422,21065.0,21065.0,21387.4,1280.422,1142.0,20910.0,929.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2272.0,307.991,0.0,0.0,14.409,322.4,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7129.37,262.919,7392,289,392.0,91.2,53.2,55.07
2018-04-04 04:00:00 AM,,21671.341,21948.341,21996.0,21996.0,22279.177,1398.168,1145.0,21832.0,929.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2266.0,268.534,0.0,0.0,14.643,283.177,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,6991.616,202.5,7194,116,395.0,92.1,55.2,58.46
2018-04-04 05:00:00 AM,,23183.343,23479.314,23896.0,23896.0,24188.766,1679.551,1148.0,22530.0,929.0,0.0,0.0,360.0,15.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1082.0,277.525,0.0,0.0,15.241,292.766,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7023.509,202.5,7226,009,398.0,93.0,56.7,61.35
2018-04-04 06:00:00 AM,,24751.316,25124.47,25340.0,25340.0,25558.276,1613.996,1216.0,22438.0,929.0,0.0,0.0,360.0,559.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-158.0,199.021,4.645,0.0,14.61,218.276,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7013.066,202.5,7215,566,397.0,93.9,56.7,62.63
2018-04-04 07:00:00 AM,,25773.346,26326.325,26298.0,26298.0,26621.373,1429.524,1240.0,22906.0,930.0,0.0,0.0,475.0,783.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-32.0,215.316,92.959,0.0,15.098,323.373,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3610.0,7041.78,202.5,7244,28,391.004,94.2,55.9,61.11
2018-04-04 08:00:00 AM,,26786.404,27661.296,27527.0,27527.0,27929.286,1483.954,1308.0,23409.0,930.0,0.0,0.0,482.0,1413.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-11.0,183.792,203.344,0.0,15.15,402.286,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3630.0,7015.025,202.5,7217,525,386.004,93.9,55.9,59.31
2018-04-04 09:00:00 AM,,26817.062,27894.913,27593.0,27643.0,28164.702,1457.967,1309.0,23756.0,930.0,0.0,0.0,478.0,1144.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-20.0,200.201,306.642,0.0,14.859,521.702,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3630.0,6648.529,202.5,6851,029,372.0,92.7,55.2,56.71
2018-04-04 10:00:00 AM,,27057.252,28187.491,27834.0,27884.0,28506.479,1581.155,1238.0,23925.0,931.0,0.0,0.0,360.0,1391.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-7.0,165.174,442.398,0.0,14.907,622.479,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3630.0,6479.219,202.5,6681,719,372.0,92.1,53.6,54.26
2018-04-04 11:00:00 AM,,26958.129,28094.851,27599.0,27649.0,28292.411,1606.851,1229.0,23616.0,931.0,0.0,0.0,360.0,1473.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-6.0,114.646,513.59,0.0,15.175,643.411,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3630.0,6407.557,202.5,6610,057,375.0,91.8,52.8,51.26
2018-04-04 12:00:00 PM,,26765.324,27948.577,27378.0,27428.0,28055.145,1595.897,1210.0,23766.0,931.0,0.0,0.0,360.0,1129.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-14.0,165.162,446.782,0.0,15.201,627.145,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3630.0,6435.896,202.5,6638,396,376.0,91.2,51.2,47.5
2018-04-04 01:00:00 PM,,26610.507,27872.603,27095.0,27145.0,27941.801,1532.394,1226.0,23867.0,930.0,0.0,0.0,360.0,732.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-16.0,321.37,460.264,0.0,15.167,796.801,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3630.0,6419.661,202.5,6622,161,377.0,90.8,50.0,45.14
2018-04-04 02:00:00 PM,,26736.05,27955.387,27287.0,27337.0,28009.587,1555.931,1228.0,24177.0,929.0,0.0,0.0,360.0,617.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-20.0,238.573,418.525,0.0,15.489,672.587,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3446.667,6401.794,209.1,6610,894,380.0,90.8,48.8,43.66
2018-04-04 03:00:00 PM,,27132.967,28183.429,27603.0,27653.0,28338.335,1597.084,1240.0,24553.0,929.0,0.0,0.0,360.0,546.0,0.0,0.0,50.0,0.0,-2.0,-2.0,0.0,-21.0,233.547,435.399,0.0,16.389,685.335,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,6570.683,211.5,6782,183,386.0,90.6,47.6,42.18
2018-04-04 04:00:00 PM,,27493.818,28310.057,27996.0,28036.0,28579.273,1602.069,1243.0,24890.0,929.0,0.0,0.0,360.0,598.0,0.0,0.0,40.0,0.0,-2.0,-2.0,0.0,-20.0,216.406,284.927,26.254,15.686,543.273,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,6810.116,211.5,7021,616,390.004,90.6,46.8,41.27
2018-04-04 05:00:00 PM,,27953.973,28485.076,28667.0,28682.0,29088.011,1547.378,1262.0,25684.0,929.0,0.0,0.0,360.0,460.0,0.0,0.0,15.0,0.0,-2.0,-2.0,0.0,-24.0,169.607,109.057,111.3,16.047,406.011,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7202.127,211.5,7413,627,387.0,90.6,44.0,40.68
2018-04-04 06:00:00 PM,,29279.496,29637.801,30276.0,30276.0,30610.867,1823.649,1210.0,26250.0,929.0,0.0,0.0,475.0,1424.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-8.0,233.358,7.337,77.417,16.755,334.867,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7345.72,192.21,7537,93,379.0,90.3,43.3,39.74
2018-04-04 07:00:00 PM,,28772.949,29159.376,29250.0,29270.0,29657.328,1836.687,1210.0,25299.0,929.0,0.0,0.0,479.0,1352.0,0.0,0.0,20.0,0.0,-2.0,-2.0,0.0,-15.0,360.509,0.0,9.468,17.351,387.328,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7219.382,579.698,7799,08,373.0,89.4,42.0,37.42
2018-04-04 08:00:00 PM,,26886.586,27301.193,27306.0,27306.0,27590.092,1711.568,1145.0,24761.0,929.0,0.0,0.0,480.0,183.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-188.0,267.099,0.0,0.0,16.993,284.092,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7294.735,690.463,7985,198,372.0,87.8,40.9,34.83
2018-04-04 09:00:00 PM,,24957.276,25324.509,25459.0,25459.0,25673.284,1590.788,1146.0,24179.0,929.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1271.0,197.742,0.0,0.0,16.542,214.284,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,7216.03,695.605,7911,635,378.0,87.4,40.3,34.62
2018-04-04 10:00:00 PM,,23296.219,23578.42,23632.0,23632.0,23793.005,1434.124,1129.0,23516.0,929.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2298.0,144.043,0.0,0.0,16.962,161.005,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3430.0,6868.787,688.957,7557,744,380.0,88.6,40.9,36.24
2018-04-04 11:00:00 PM,,22006.501,22290.735,22234.0,22234.0,22390.699,1358.424,1114.0,22133.0,929.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2298.0,139.751,0.0,0.0,16.948,156.699,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3446.683,6732.887,710.622,7443,509,376.004,89.4,42.5,39.74
2018-04-05 12:00:00 AM,,21856.264,22125.486,21323.0,21323.0,21670.889,1317.569,1118.0,21197.0,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2276.0,330.949,0.0,0.0,16.94,347.889,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3845.0,6651.611,708.065,7359,676,374.0,90.3,44.0,43.17
2018-04-05 01:00:00 AM,,21501.245,21794.859,20890.0,20890.0,21366.559,1333.11,1123.0,20756.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2275.0,459.617,0.0,0.0,16.942,476.559,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6457.595,841.395,7298,991,370.0,91.2,46.0,46.24
2018-04-05 02:00:00 AM,,21384.484,21692.735,20895.0,20895.0,21410.075,1343.626,1125.0,20753.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2269.0,497.728,0.0,0.0,17.347,515.075,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6261.917,761.053,7022,97,372.0,92.1,47.6,49.46
2018-04-05 03:00:00 AM,,21635.43,21949.341,21065.0,21065.0,21546.487,1293.933,1132.0,20898.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2251.0,464.07,0.0,0.0,17.417,481.487,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6258.582,658.21,6916,792,374.0,93.0,50.0,52.75
2018-04-05 04:00:00 AM,,22402.962,22728.206,22072.0,22072.0,22498.045,1432.086,1145.0,21790.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2149.0,408.986,0.0,0.0,17.059,426.045,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6467.131,658.21,7125,341,378.0,93.9,51.2,55.88
2018-04-05 05:00:00 AM,,24182.844,24549.264,24117.0,24117.0,24468.51,1732.513,1170.0,22532.0,930.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-871.0,334.339,0.0,0.0,17.171,351.51,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6172.951,658.21,6831,161,375.0,94.3,53.2,59.0
2018-04-05 06:00:00 AM,,25870.269,26321.352,25667.0,25667.0,25960.833,1643.235,1229.0,22537.0,930.0,0.0,0.0,360.0,644.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-29.0,271.695,4.362,0.0,17.776,293.833,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6195.41,679.299,6874,71,376.0,94.5,53.6,60.4
2018-04-05 07:00:00 AM,,26794.243,27461.08,26692.0,26692.0,27109.988,1517.687,1285.0,22779.0,930.0,0.0,0.0,482.0,1238.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-18.0,230.322,170.691,0.0,16.975,417.988,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6402.598,482.998,6885,596,376.0,94.2,53.2,59.46
2018-04-05 08:00:00 AM,,27726.712,28722.974,27647.0,27647.0,28308.494,1578.389,1310.0,23280.0,929.0,0.0,0.0,478.0,1661.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-7.0,187.327,444.416,12.152,17.599,661.494,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6868.636,513.661,7382,297,367.0,93.0,51.2,57.54
2018-04-05 09:00:00 AM,,27704.484,28973.949,27441.0,27441.0,28466.421,1540.903,1297.0,23379.0,930.0,0.0,0.0,360.0,1489.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-10.0,153.877,685.485,168.511,17.548,1025.421,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7072.252,516.377,7588,629,367.0,91.5,49.6,54.99
2018-04-05 10:00:00 AM,,27791.602,29251.53,27427.0,27427.0,28769.008,1627.121,1220.0,23511.0,930.0,0.0,0.0,360.0,1423.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-13.0,165.343,918.717,240.514,17.434,1342.008,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7162.12,485.343,7647,463,374.0,90.6,47.6,52.53
2018-04-05 11:00:00 AM,,27634.129,29189.839,27393.0,27393.0,28789.938,1685.751,1198.0,23594.0,929.0,0.0,0.0,360.0,1331.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-15.0,172.095,996.488,217.368,10.987,1396.938,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7214.961,263.21,7478,171,381.002,89.7,46.0,49.87
2018-04-05 12:00:00 PM,,27319.019,28934.549,27019.382,27019.382,28522.465,1655.346,1191.0,23378.0,929.0,0.0,0.0,360.0,1139.0,0.0,0.0,0.0,31.382,-2.0,-2.0,0.0,-5.0,257.058,1029.428,207.572,9.025,1503.083,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7274.899,225.877,7500,776,378.0,89.0,44.8,47.43
2018-04-05 01:00:00 PM,,27102.624,28755.655,26888.796,26888.796,28373.476,1456.17,1224.0,23497.0,928.0,0.0,0.0,360.0,900.0,0.0,0.0,0.0,7.796,-2.0,-2.0,0.0,-24.0,291.53,977.454,206.675,9.021,1484.68,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7162.154,183.21,7345,364,376.0,87.0,43.7,44.95
2018-04-05 02:00:00 PM,,27243.336,28924.242,27505.089,27505.089,29008.487,1640.459,1229.0,23734.0,928.0,0.0,0.0,360.0,1274.0,0.0,0.0,0.0,0.089,-2.0,-2.0,0.0,-16.0,384.43,905.35,204.59,9.028,1503.398,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6968.195,183.21,7151,405,376.002,87.4,42.0,42.93
2018-04-05 03:00:00 PM,,27520.9,29068.038,27893.0,27893.0,29211.543,1636.521,1203.0,24196.0,928.0,0.0,0.0,360.0,1225.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-15.0,392.165,814.532,102.821,9.025,1318.543,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6977.887,183.21,7161,097,383.0,86.2,40.9,40.62
2018-04-05 04:00:00 PM,,28027.649,29321.998,28392.0,28392.0,29495.635,1672.317,1231.0,24716.0,928.0,0.0,0.0,360.0,1184.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-23.0,411.041,581.398,102.18,9.016,1103.635,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7515.432,181.451,7696,882,389.0,85.4,40.3,38.09
2018-04-05 05:00:00 PM,,28788.311,29767.226,29155.0,29155.0,29984.159,1633.247,1256.0,25705.0,929.0,0.0,0.0,360.0,940.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-31.0,430.529,217.731,166.729,14.17,829.159,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7344.534,205.0,7549,534,362.0,83.8,40.3,35.66
2018-04-05 06:00:00 PM,,29826.049,30526.357,30896.0,30896.0,31484.309,1935.325,1185.0,26067.0,928.0,0.0,0.0,556.0,2166.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,407.199,4.471,161.174,15.465,588.309,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7032.017,289.0,7321,017,21.0,83.0,39.7,33.97
2018-04-05 07:00:00 PM,,29249.993,29900.462,29993.0,29993.0,30538.818,1882.295,1158.0,25464.0,928.0,0.0,0.0,517.0,1932.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,360.011,0.0,169.087,16.72,545.818,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7107.344,314.302,7421,647,0.0,80.6,38.1,30.77
2018-04-05 08:00:00 PM,,27531.979,28108.804,27920.0,27920.0,28367.179,1748.93,1142.0,25046.0,928.0,0.0,0.0,360.0,475.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-27.0,293.443,0.0,135.693,18.043,447.179,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7609.246,321.709,7930,955,0.0,78.6,35.7,27.57
2018-04-05 09:00:00 PM,,25700.696,26141.873,25753.0,25753.0,26164.9,1558.642,1130.0,24493.0,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1154.0,262.211,0.0,131.721,17.968,411.9,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,7327.163,252.042,7579,205,0.0,78.6,34.9,26.1
2018-04-05 10:00:00 PM,,23873.082,24235.25,23611.0,23611.0,23988.043,1519.047,1106.0,23547.0,927.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2325.0,318.222,0.0,41.696,17.125,377.043,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4241.0,6844.991,190.442,7035,433,0.0,79.4,35.7,26.98
2018-04-05 11:00:00 PM,,22612.246,23016.976,22408.0,22408.0,22861.701,1407.99,1082.0,22361.0,927.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2318.0,399.218,0.0,37.006,17.477,453.701,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4416.0,6567.383,190.442,6757,825,0.0,80.2,37.7,29.93
2018-04-06 12:00:00 AM,,21789.176,22319.169,21561.516,21561.516,22121.264,1311.416,1097.0,21479.516,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2299.0,505.822,0.0,36.794,17.132,559.748,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4445.4,6182.46,190.442,6372,902,0.002,81.4,39.7,33.23
2018-04-06 01:00:00 AM,,21328.712,21941.033,21058.0,21058.0,21677.452,1281.795,1110.0,20964.0,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2300.0,588.218,0.0,14.705,16.529,619.452,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,6015.396,190.442,6205,838,0.0,82.2,41.7,36.61
2018-04-06 02:00:00 AM,,21184.041,21870.839,20836.0,20836.0,21511.903,1256.446,1118.0,20713.0,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2279.0,659.116,0.0,0.0,16.787,675.903,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5990.195,190.442,6180,637,0.0,83.4,43.3,39.68
2018-04-06 03:00:00 AM,,21308.645,22050.963,21031.0,21031.0,21879.577,1295.231,1114.0,20914.0,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2281.0,831.413,0.0,0.0,17.164,848.577,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5412.881,190.442,5603,323,0.0,84.6,44.8,42.93
2018-04-06 04:00:00 AM,,22138.929,22971.874,21966.0,21966.0,22825.18,1403.634,1123.0,21764.0,928.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2205.0,842.442,0.0,0.0,16.738,859.18,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5406.976,190.442,5597,418,0.0,85.4,46.8,46.24
2018-04-06 05:00:00 AM,,23730.112,24642.648,24047.0,24047.0,24925.4,1689.414,1164.0,22448.0,927.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-848.0,861.561,0.0,0.0,16.839,878.4,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5478.896,181.565,5660,461,0.0,86.6,47.6,49.46
2018-04-06 06:00:00 AM,,25380.035,26416.62,25659.0,25659.0,26556.431,1629.524,1220.0,22463.0,928.0,0.0,0.0,360.0,720.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-28.0,874.361,6.203,0.0,16.867,897.431,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5434.191,181.098,5615,289,0.0,87.4,48.0,50.84
2018-04-06 07:00:00 AM,,26398.888,27695.944,26674.484,26674.484,27830.958,1535.838,1271.0,22723.484,928.0,0.0,0.0,474.0,1298.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-16.0,930.142,209.743,0.0,16.589,1156.474,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5356.272,178.708,5534,98,0.0,87.0,46.8,49.66
2018-04-06 08:00:00 AM,,27563.779,29244.953,27590.0,27590.0,28999.595,1561.347,1259.0,23718.0,929.0,0.0,0.0,480.0,1226.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-18.0,822.487,526.313,44.234,16.561,1409.595,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5336.902,177.0,5513,902,0.0,85.8,44.0,47.57
2018-04-06 09:00:00 AM,,27742.226,29843.322,27336.0,27336.0,29086.407,1498.647,1223.0,24084.0,929.0,0.0,0.0,360.0,770.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-26.0,802.554,770.873,160.002,16.978,1750.407,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5394.711,177.0,5571,711,0.0,85.0,42.5,45.72
2018-04-06 10:00:00 AM,,27824.996,30048.098,27158.0,27158.0,29330.762,1573.931,1178.0,24192.0,928.0,0.0,0.0,360.0,534.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-30.0,895.875,1041.983,218.448,16.456,2172.762,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5317.556,177.0,5494,556,90.0,84.2,42.0,44.18
2018-04-06 11:00:00 AM,,27643.396,29982.393,27128.0,27128.0,29513.286,1596.351,1178.0,24169.0,928.0,0.0,0.0,360.0,530.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-33.0,1026.388,1134.875,207.168,16.855,2385.286,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5360.334,177.0,5537,334,266.0,83.8,40.9,43.42
2018-04-06 12:00:00 PM,,27262.55,29622.997,26740.0,26740.0,29134.655,1675.795,1191.0,23778.0,928.0,0.0,0.0,360.0,519.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-32.0,1083.795,1089.121,204.582,17.157,2394.655,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5418.528,177.0,5595,528,277.0,82.6,40.9,42.49
2018-04-06 01:00:00 PM,,26887.613,29238.351,26428.0,26428.0,28701.362,1646.974,1196.0,23527.0,929.0,0.0,0.0,360.0,442.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-22.0,1086.244,959.145,212.419,15.554,2273.362,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5429.272,182.867,5612,139,186.0,81.8,40.9,41.7
2018-04-06 02:00:00 PM,,26527.302,28799.648,26148.0,26148.0,28264.633,1614.902,1188.0,23379.0,929.0,0.0,0.0,360.0,320.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-24.0,996.042,905.456,198.802,16.333,2116.633,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5440.337,226.55,5666,887,0.0,81.4,40.9,40.8
2018-04-06 03:00:00 PM,,26503.679,28534.531,25986.0,25986.0,28106.014,1631.151,1193.0,23273.0,928.0,0.0,0.0,360.0,263.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-27.0,1079.138,812.748,211.694,16.434,2120.014,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5439.249,258.0,5697,249,0.0,81.0,40.3,40.32
2018-04-06 04:00:00 PM,,26845.291,28652.759,26283.0,26283.0,28198.116,1630.31,1217.0,23580.0,928.0,0.0,0.0,360.0,235.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-33.0,1101.613,588.585,208.482,16.436,1915.116,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5594.741,258.0,5852,741,0.0,80.2,39.7,40.26
2018-04-06 05:00:00 PM,,27360.201,28777.961,27103.0,27103.0,28453.842,1575.996,1237.0,24348.0,928.0,0.0,0.0,360.0,275.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-41.0,918.041,206.556,209.896,16.349,1350.842,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4500.0,5649.471,240.9,5890,371,0.0,79.4,39.7,40.26
